"","Bridge_ID","Built_Year","County_Code","Deck_Cond","Superstructure_Cond","Substructure_Cond","Operating_Rating"
"10492","B67014300000000",1970,133,"N","N","N",53.9
"10493","B67014700000000",1971,133,"4","6","7",55.5
"10494","B67014900000000",1971,133,"N","N","N",53.9
"10495","B67015000000000",1971,133,"N","N","N",53.9
"10496","B67015200000000",1974,133,"5","6","6",70.2
"10497","B67015300000000",1992,133,"7","7","7",78.4
"10498","B67015400000000",1990,133,"8","8","7",73.5
"10499","B67015500000000",1989,133,"8","8","7",73.5
"10500","B67015600000000",1989,133,"6","7","6",58.8
"10501","B67015700000000",1989,133,"7","8","7",55.5
"10502","B67015800000000",1990,133,"8","7","7",81.6
"10503","B67015900000000",1989,133,"8","8","8",83.3
"10504","B67016000000000",1990,133,"7","7","7",75.1
"10505","B67016100000000",1990,133,"7","6","6",50.6
"10506","B67016200000000",1990,133,"7","7","6",58.8
"10507","B67016400000000",1979,133,"6","6","6",70.2
"10508","B67016600000000",1976,133,"4","5","6",55.5
"10509","B67016800000000",1976,133,"6","6","6",58.8
"10510","B67016900000000",1976,133,"8","7","6",75.1
"10511","B67017000000000",1976,133,"8","6","6",78.4
"10512","B67017100000000",1951,133,"N","N","N",53.9
"10513","B67017200000000",1975,133,"7","6","7",58.8
"10514","B67017300000000",1974,133,"6","7","7",42.5
"10515","B67017400000000",1974,133,"8","7","7",40.8
"10516","B67017500000000",1971,133,"6","6","7",57.2
"10517","B67017600000000",1975,133,"N","N","N",53.9
"10518","B67017700000000",1974,133,"5","6","5",80
"10519","B67017800000000",1983,133,"7","6","6",68.6
"10520","B67017900000000",1983,133,"6","7","7",68.6
"10521","B67018000000000",1983,133,"7","7","7",53.9
"10522","B67018100000000",1983,133,"7","7","7",53.9
"10523","B67018200000000",1983,133,"7","7","7",58.8
"10524","B67018300000000",1983,133,"7","7","7",52.3
"10525","B67018400000000",1983,133,"7","7","7",58.8
"10526","B67018500000000",1983,133,"7","7","7",58.8
"10527","B67018600000000",1983,133,"7","6","7",63.7
"10528","B67018900000000",1977,133,"N","N","N",53.9
"10529","B67019000000000",1977,133,"6","6","6",53.9
"10530","B67019100000000",1982,133,"N","N","N",53.9
"10531","B67019300000000",1980,133,"6","5","7",55.5
"10532","B67019400000000",1980,133,"6","6","7",58.8
"10533","B67019500000000",1980,133,"N","N","N",32.7
"10534","B67019700000000",1983,133,"4","4","6",57.2
"10535","B67019900000000",1981,133,"6","6","7",65.3
"10536","B67020000000000",1982,133,"6","6","6",88.2
"10537","B67020100000000",1983,133,"8","7","7",53.9
"10538","B67020200000000",1981,133,"5","5","7",62.1
"10539","B67020300000000",1982,133,"6","5","5",50.6
"10540","B67020400000000",1984,133,"6","6","7",52.3
"10541","B67020500000000",1982,133,"5","5","5",63.7
"10542","B67020600000000",1984,133,"6","6","7",58.8
"10543","B67020700000000",1984,133,"5","5","6",52.3
"10544","B67021000000000",1984,133,"N","N","N",53.9
"10545","B67021200000000",1987,133,"7","7","8",65.3
"10546","B67021300000000",1987,133,"7","7","8",58.8
"10547","B67021400000000",1986,133,"6","6","8",57.2
"10548","B67021500000000",1989,133,"6","8","7",55.5
"10549","B67021600000000",1987,133,"6","6","7",63.7
"10550","B67021700000000",1987,133,"6","6","6",57.2
"10551","B67021800000000",1988,133,"7","7","8",55.5
"10552","B67022000000000",1992,133,"7","8","7",62.1
"10553","B67022100000000",1990,133,"7","7","8",67
"10554","B67022200000000",1990,133,"7","7","7",68.6
"10555","B67022300000000",1991,133,"6","7","7",65.3
"10556","B67022400000000",1991,133,"7","7","7",52.3
"10557","B67022500000000",1991,133,"7","7","8",65.3
"10558","B67022600000000",1991,133,"7","7","8",63.7
"10559","B67022700000000",1993,133,"N","N","N",53.9
"10560","B67022800000000",2004,133,"7","8","7",91.4
"10561","B67022900000000",2004,133,"7","7","8",91.4
"10562","B67023000000000",1996,133,"6","7","7",70.2
"10563","B67023100000000",2004,133,"7","8","7",86.5
"10564","B67023200000000",2004,133,"7","8","8",86.5
"10565","B67023300000000",2003,133,"7","7","7",62.1
"10566","B67023400000000",1993,133,"7","7","7",91.4
"10567","B67023500000000",1993,133,"7","7","7",91.4
"10568","B67023600000000",1993,133,"7","7","7",62.1
"10569","B67023700000000",1993,133,"7","7","8",70.2
"10570","B67024000000000",1994,133,"6","7","7",73.5
"10571","B67024100000000",1995,133,"N","N","N",53.9
"10572","B67024200000000",1993,133,"7","7","7",62.1
"10573","B67024300000000",1993,133,"7","7","7",57.2
"10574","B67024400000000",1995,133,"7","6","7",65.3
"10575","B67024500000000",1995,133,"6","6","6",70.2
"10576","B67024600000000",1996,133,"7","7","8",58.8
"10577","B67024700000000",1996,133,"6","7","7",53.9
"10578","B67024800000000",1996,133,"6","6","6",52.3
"10579","B67024900000000",1995,133,"7","8","8",88.2
"10580","B67025000000000",1996,133,"7","7","7",73.5
"10581","B67025100000000",1997,133,"7","7","7",47.4
"10582","B67025200000000",1999,133,"7","8","8",58.8
"10583","B67025300000000",1999,133,"7","8","8",58.8
"10584","B67025400000000",2003,133,"7","7","7",93.1
"10585","B67025500000000",2003,133,"7","7","7",93.1
"10586","B67025600000000",1995,133,"N","N","N",53.9
"10587","B67025700000000",1996,133,"7","7","7",52.3
"10588","B67025800000000",1997,133,"N","N","N",53.9
"10589","B67025900000000",1997,133,"7","7","7",47.4
"10590","B67026000000000",1997,133,"8","8","8",53.9
"10591","B67026100000000",1937,133,"3","4","5",42.5
"10592","B67026200000000",2005,133,"7","7","7",71.8
"10593","B67026300000000",2010,133,"7","8","8",43.4
"10594","B67026400000000",2008,133,"8","8","8",76.7
"10595","B67026500000000",2007,133,"N","N","N",53.9
"10596","B67026600000000",2000,133,"7","8","8",67
"10597","B67026700000000",2001,133,"7","8","8",78.4
"10598","B67026800000000",2013,133,"N","N","N",54.5
"10599","B67027000000000",2002,133,"7","7","8",63.7
"10600","B67027100000000",2004,133,"7","7","8",50.6
"10601","B67027200000000",2004,133,"8","8","8",75.1
"10602","B67027300000000",2006,133,"N","N","N",53.9
"10603","B67027400000000",2011,133,"6","8","7",67
"10604","B67027500000000",2011,133,"6","7","7",67
"10605","B67027600000000",2015,133,"7","7","7",52.5
"10606","B67027700000000",2016,133,"8","8","8",47.3
"10607","B67027900000000",2006,133,"6","6","7",71.8
"10608","B67028000000000",2006,133,"7","7","7",75.1
"10609","B67028100000000",2005,133,"7","7","7",63.7
"10610","B67028200000000",2005,133,"7","7","7",63.7
"10611","B67028300000000",2003,133,"N","N","N",53.9
"10612","B67028400000000",2005,133,"7","7","7",84.9
"10613","B67028500000000",1999,133,"7","7","7",78.4
"10614","B67028600000000",2004,133,"7","7","8",71.8
"10615","B67028700000000",2003,133,"6","6","7",49
"10616","B67028800000000",2004,133,"N","N","N",53.9
"10617","B67029100000000",2005,133,"7","7","8",71.8
"10618","B67029200000000",1949,133,"7","8","7",83.3
"10619","B67029300000000",2008,133,"7","7","7",52.3
"10620","B67029400000000",2008,133,"7","8","7",52.3
"10621","B67029500000000",2008,133,"7","8","7",47.4
"10622","B67029600000000",2008,133,"8","8","7",99.9
"10623","B67029700000000",2007,133,"6","7","6",99.9
"10624","B67029800000000",2004,133,"7","7","9",55.5
"10625","B67029900000000",2003,133,"7","7","7",53.9
"10626","B67030000000000",2006,133,"8","8","8",57.2
"10627","B67030100000000",2004,133,"8","8","8",53.9
"10628","B67030200000000",2004,133,"N","N","N",53.9
"10629","B67030400000000",1983,133,"N","N","N",53.9
"10630","B67030500000000",2009,133,"8","8","8",81.6
"10631","B67030600000000",2006,133,"N","N","N",54.5
"10632","B67030700000000",2008,133,"6","6","7",80
"10633","B67030800000000",2009,133,"7","7","8",80
"10634","B67031000000000",2009,133,"8","8","8",76.7
"10635","B67031100000000",2006,133,"N","N","N",57.2
"10636","B67031200000000",2008,133,"7","7","8",75.1
"10637","B67031300000000",2008,133,"7","7","8",75.1
"10638","B67031600000000",2008,133,"N","N","N",53.9
"10639","B67031700000000",2014,133,"7","8","7",49.6
"10640","B67031800000000",2009,133,"N","N","N",32.7
"10641","B67031900000000",2016,133,"N","N","N",43.7
"10642","B67032000000000",2011,133,"7","7","9",47.6
"10643","B67032100000000",2011,133,"8","7","9",47.6
"10644","B67032400000000",2010,133,"7","7","7",53.1
"10645","B67032500000000",2010,133,"7","7","7",51.8
"10646","B67032600000000",2011,133,"7","8","8",48.6
"10647","B67032700000000",2011,133,"8","8","9",47.6
"10648","B67032800000000",2008,133,"N","N","N",53.9
"10649","B67032900000000",2014,133,"7","9","7",53.1
"10650","B67033000000000",2010,133,"7","8","8",45.7
"10651","B67033100000000",2017,133,"9","9","9",48.3
"10652","B67033200000000",2017,133,"8","9","8",48.3
"10653","B67033300000000",1972,133,"N","N","N",53.9
"10654","B67033400000000",2014,133,"7","7","8",51.5
"10655","B67033500000000",2013,133,"7","7","8",54.4
"10656","B67033600000000",2013,133,"8","8","8",51.2
"10657","B67033700000000",2015,133,"7","8","8",56.4
"10658","B67033800000000",2015,133,"7","8","8",57
"10659","B67033900000000",2016,133,"9","9","9",44.7
"10660","B67034000000000",2016,133,"9","9","9",44.7
"10661","B67034100000000",2016,133,"9","9","9",47.6
"10662","B67034200000000",2016,133,"8","8","9",47.6
"10663","B67034300000000",1963,133,"N","N","N",53.9
"10664","B67034400000000",2018,133,"9","9","9",50.5
"10665","B67034500000000",2017,133,"7","7","7",50.9
"10666","B67034600000000",2015,133,"8","8","8",44.1
"10667","B67034800000000",2015,133,"8","8","8",51.5
"10668","B67034900000000",2012,133,"N","N","N",51.8
"10669","B67035000000000",1992,133,"N","N","N",49
"10670","B67035100000000",1971,133,"N","N","N",35.9
"10671","B67035200000000",2019,133,"7","9","9",53.1
"10672","B67035300000000",2019,133,"7","9","9",52.8
"10673","B67035400000000",2019,133,"7","9","9",43.4
"10674","B67035500000000",2019,133,"8","9","9",48.9
"10675","B67035600000000",2015,133,"8","8","8",57.2
"10676","B67035800000000",2016,133,"9","9","9",52.5
"10677","B67035900000000",2018,133,"9","9","9",47
"10678","B67036000000000",2019,133,"9","9","9",46.7
"10679","B67036100000000",2019,133,"7","9","9",46.7
"10680","B67036700000000",2016,133,"8","8","8",56.1
"10681","B67036800000000",2016,133,"7","7","8",46
"10682","B67037000000000",2017,133,"N","9","9",45.4
"10683","B67037100000000",2016,133,"8","8","9",49.2
"10684","B67037200000000",2016,133,"N","N","N",43.7
"10685","B67037300000000",2018,133,"9","9","9",46.7
"10686","B67037600000000",2018,133,"9","9","9",44.7
"10687","B67038300000000",2018,133,"9","9","9",45.4
"10688","B67038400000000",2018,133,"N","8","6",40.8
"10689","B67038800000000",2001,133,"N","N","N",53.9
"10690","B67057900000000",1942,133,"5","5","5",40.8
"10691","B67067000000000",1941,133,"5","4","3",44.1
"10692","B67092800000000",2000,133,"7","7","8",75.1
"10693","B67095200000000",1916,133,"6","6","6",32.7
"10694","B67096300000000",1928,133,"7","8","7",62.1
"10695","B68000100000000",1949,135,"4","4","7",35.9
"10696","B68000200000000",1958,135,"7","7","8",37.6
"10697","B68000400000000",1950,135,"7","7","7",32.7
"10698","B68000600000000",1952,135,"N","N","N",53.9
"10699","B68000700000000",1953,135,"7","7","5",34.3
"10700","B68000800000000",1953,135,"7","7","7",55.5
"10701","B68001100000000",1954,135,"7","7","7",37.6
"10702","B68001200000000",1923,135,"6","6","6",26.1
"10703","B68001500000000",1956,135,"7","4","8",34.3
"10704","B68001700000000",1958,135,"5","6","7",40.8
"10705","B68001800000000",1960,135,"4","4","8",44.1
"10706","B68001900000000",1965,135,"7","6","4",45.7
"10707","B68002100000000",1965,135,"7","7","7",89.8
"10708","B68002200000000",1965,135,"4","4","6",50.6
"10709","B68002500000000",1969,135,"N","N","N",53.9
"10710","B68002700000000",1970,135,"7","7","7",49
"10711","B68002900000000",1927,135,"4","4","6",49
"10712","B68003000000000",1973,135,"7","7","7",53.9
"10713","B68003100000000",1976,135,"6","7","7",53.9
"10714","B68003200000000",1983,135,"7","8","7",53.9
"10715","B68003300000000",1978,135,"5","5","7",58.8
"10716","B68003400000000",1983,135,"N","N","N",53.9
"10717","B68003500000000",1979,135,"8","8","8",73.5
"10718","B68003700000000",1981,135,"7","7","8",65.3
"10719","B68003800000000",1985,135,"N","N","N",53.9
"10720","B68003900000000",1982,135,"7","8","8",50.6
"10721","B68004000000000",1984,135,"8","8","7",58.8
"10722","B68004100000000",1984,135,"7","7","7",52.3
"10723","B68004200000000",1984,135,"7","7","8",49
"10724","B68004300000000",1985,135,"7","7","8",62.1
"10725","B68004400000000",1984,135,"7","7","8",52.3
"10726","B68004500000000",1986,135,"N","N","N",53.9
"10727","B68004600000000",1986,135,"N","N","N",53.9
"10728","B68004700000000",1989,135,"N","N","N",53.9
"10729","B68004800000000",1988,135,"N","N","N",53.9
"10730","B68004900000000",1990,135,"8","8","8",53.9
"10731","B68005000000000",1990,135,"7","7","7",50.6
"10732","B68005100000000",1990,135,"6","8","7",65.3
"10733","B68005200000000",1990,135,"N","N","N",53.9
"10734","B68005300000000",1990,135,"5","5","8",73.5
"10735","B68005400000000",1990,135,"8","8","8",70.2
"10736","B68005500000000",1991,135,"8","8","8",55.5
"10737","B68005600000000",1990,135,"7","7","8",73.5
"10738","B68005700000000",1990,135,"7","7","8",63.7
"10739","B68005800000000",1990,135,"7","7","8",78.4
"10740","B68005900000000",1990,135,"7","7","8",78.4
"10741","B68006000000000",1993,135,"8","8","8",65.3
"10742","B68006100000000",1994,135,"7","7","8",73.5
"10743","B68006200000000",1993,135,"7","7","8",60.4
"10744","B68006300000000",1993,135,"8","8","8",53.9
"10745","B68006400000000",1993,135,"7","7","8",65.3
"10746","B68006500000000",1993,135,"8","8","8",58.8
"10747","B68006600000000",1998,135,"7","7","8",58.8
"10748","B68006700000000",1993,135,"7","7","5",76.7
"10749","B68006800000000",1996,135,"6","6","7",75.1
"10750","B68006900000000",1996,135,"7","7","7",70.2
"10751","B68007000000000",1994,135,"8","8","8",68.6
"10752","B68007100000000",2009,135,"7","8","6",99.9
"10753","B68007200000000",1996,135,"7","7","8",53.9
"10754","B68007300000000",1996,135,"7","6","6",68.6
"10755","B68007400000000",1996,135,"6","7","7",68.6
"10756","B68007500000000",1996,135,"7","8","7",63.7
"10757","B68007600000000",1996,135,"6","6","7",57.2
"10758","B68007700000000",1996,135,"6","7","6",68.6
"10759","B68007800000000",1996,135,"7","7","8",81.6
"10760","B68008100000000",1996,135,"6","6","7",70.2
"10761","B68008200000000",1996,135,"7","7","7",63.7
"10762","B68008300000000",1998,135,"6","7","7",63.7
"10763","B68008400000000",1998,135,"7","7","7",65.3
"10764","B68008500000000",1997,135,"8","8","8",62.1
"10765","B68008600000000",1998,135,"7","7","7",67
"10766","B68008700000000",1998,135,"8","8","8",68.6
"10767","B68008800000000",1998,135,"7","7","7",60.4
"10768","B68008900000000",2000,135,"7","8","7",57.2
"10769","B68009000000000",2000,135,"7","8","7",57.2
"10770","B68009100000000",1999,135,"7","8","7",52.3
"10771","B68009200000000",1999,135,"7","7","7",57.2
"10772","B68009300000000",1999,135,"7","7","7",57.2
"10773","B68009400000000",1999,135,"7","7","7",71.8
"10774","B68009500000000",1999,135,"7","7","7",71.8
"10775","B68009600000000",2000,135,"7","7","7",60.4
"10776","B68009700000000",2000,135,"7","7","7",60.4
"10777","B68009800000000",2003,135,"7","7","7",71.8
"10778","B68009900000000",2003,135,"7","7","7",71.8
"10779","B68010000000000",1999,135,"7","7","7",60.4
"10780","B68010100000000",1999,135,"7","7","8",60.4
"10781","B68010200000000",2002,135,"6","6","7",73.5
"10782","B68010300000000",2002,135,"7","7","7",73.5
"10783","B68010400000000",2001,135,"7","6","6",83.3
"10784","B68010500000000",1999,135,"7","7","7",93.1
"10785","B68010600000000",2001,135,"7","7","9",71.8
"10786","B68010700000000",2001,135,"8","8","8",58.8
"10787","B68010800000000",2000,135,"7","7","8",58.8
"10788","B68010900000000",2003,135,"7","7","7",71.8
"10789","B68011000000000",2003,135,"7","7","7",71.8
"10790","B68011100000000",2001,135,"7","7","8",58.8
"10791","B68011200000000",2001,135,"7","8","7",52.3
"10792","B68011300000000",2000,135,"8","8","8",60.4
"10793","B68011400000000",2000,135,"7","7","7",63.7
"10794","B68011500000000",2002,135,"7","7","7",70.2
"10795","B68011600000000",2003,135,"N","N","N",53.9
"10796","B68011700000000",2003,135,"7","7","7",78.4
"10797","B68011800000000",2004,135,"7","7","8",73.5
"10798","B68011900000000",2004,135,"7","7","7",62.1
"10799","B68012000000000",2004,135,"7","7","8",65.3
"10800","B68012100000000",2004,135,"7","7","7",71.8
"10801","B68012200000000",2010,135,"7","7","8",67
"10802","B68012300000000",2006,135,"7","7","7",68.6
"10803","B68012400000000",2008,135,"7","7","7",70.2
"10804","B68012500000000",2006,135,"7","7","9",84.9
"10805","B68012600000000",2006,135,"8","8","8",76.7
"10806","B68012700000000",2007,135,"7","7","8",81.6
"10807","B68012800000000",2007,135,"7","7","7",73.5
"10808","B68012900000000",2010,135,"7","7","7",55.7
"10809","B68013000000000",2012,135,"7","8","7",50.5
"10810","B68013100000000",2015,135,"8","8","8",45.7
"10811","B68013200000000",2014,135,"9","9","9",47.6
"10812","B68013400000000",2013,135,"N","N","N",53.9
"10813","B68013500000000",2015,135,"8","8","8",50.2
"10814","B68013600000000",2015,135,"8","8","8",50.2
"10815","B68013700000000",2015,135,"8","8","8",49.9
"10816","B68013800000000",2016,135,"8","8","8",53.5
"10817","B68013900000000",2018,135,"8","9","9",49.9
"10818","B68014000000000",2017,135,"N","N","N",43.7
"10819","B68014100000000",2018,135,"8","8","8",46.3
"10820","B68014200000000",2018,135,"8","8","8",44.1
"10821","B68014300000000",2015,135,"N","N","N",54.5
"10822","B68014500000000",2017,135,"8","8","8",47.6
"10823","B68014600000000",1970,135,"N","N","N",53.9
"10824","B68043300000000",1940,135,"7","8","5",50.6
"10825","B68052800000000",1939,135,"7","8","6",67
"10826","B68073900000000",1941,135,"7","7","6",37.6
"10827","B69000100000000",1948,137,"7","7","6",47.4
"10828","B69000200000000",1956,137,"6","6","6",34.3
"10829","B69000300000000",1952,137,"8","8","7",46
"10830","B69000400000000",1953,137,"6","6","5",32.7
"10831","B69000600000000",1956,137,"6","6","6",34.3
"10832","B69000700000000",1957,137,"6","7","6",52.3
"10833","B69000800000000",1983,137,"7","7","8",60.4
"10834","B69001100000000",1963,137,"5","5","7",31
"10835","B69001200000000",1966,137,"6","6","7",42.5
"10836","B69001300000000",1966,137,"6","7","7",29.4
"10837","B69001400000000",1966,137,"6","7","5",49
"10838","B69001500000000",1966,137,"6","7","7",26.1
"10839","B69001600000000",1966,137,"6","6","6",27.8
"10840","B69001700000000",1986,137,"6","6","7",55.5
"10841","B69001800000000",1986,137,"6","6","7",55.5
